problem,dataset,budget,run,checkpoint_idx,eval,hv
RWA3D,extremePointsFronts,3000,28,24,2500,0.5858529795881648
RWA3D,extremePointsFronts,3000,28,25,2600,0.5858529795881648
RWA3D,extremePointsFronts,3000,28,26,2700,0.5858529795881648
RWA3D,extremePointsFronts,3000,28,27,2800,0.5858529795881648
RWA3D,extremePointsFronts,3000,28,28,2900,0.5858529795881648
RWA3D,extremePointsFronts,3000,28,29,3000,0.5858529795881648
RWA3D,extremePointsFronts,3000,29,0,100,0.5844885387257142
RWA3D,extremePointsFronts,3000,29,1,200,0.5846855144096339
RWA3D,extremePointsFronts,3000,29,2,300,0.5847927705140015
RWA3D,extremePointsFronts,3000,29,3,400,0.5849682721288991
RWA3D,extremePointsFronts,3000,29,4,500,0.5849682721288991
RWA3D,extremePointsFronts,3000,29,5,600,0.5850352194548013
RWA3D,extremePointsFronts,3000,29,6,700,0.5851467465864203
RWA3D,extremePointsFronts,3000,29,7,800,0.585178881204539
RWA3D,extremePointsFronts,3000,29,8,900,0.5853306583099757
RWA3D,extremePointsFronts,3000,29,9,1000,0.5855204888576037
RWA3D,extremePointsFronts,3000,29,10,1100,0.5856283843314107
RWA3D,extremePointsFronts,3000,29,11,1200,0.5856283843314107
RWA3D,extremePointsFronts,3000,29,12,1300,0.5856833297235707
RWA3D,extremePointsFronts,3000,29,13,1400,0.5857537662154875
RWA3D,extremePointsFronts,3000,29,14,1500,0.5857537662154875
RWA3D,extremePointsFronts,3000,29,15,1600,0.5857537662154875
RWA3D,extremePointsFronts,3000,29,16,1700,0.5857537662154875
RWA3D,extremePointsFronts,3000,29,17,1800,0.5857537662154875
RWA3D,extremePointsFronts,3000,29,18,1900,0.5857537662154875
RWA3D,extremePointsFronts,3000,29,19,2000,0.5857990545530573
RWA3D,extremePointsFronts,3000,29,20,2100,0.5857990545530573
RWA3D,extremePointsFronts,3000,29,21,2200,0.5857990545530573
RWA3D,extremePointsFronts,3000,29,22,2300,0.5857990545530573
RWA3D,extremePointsFronts,3000,29,23,2400,0.5857990545530573
RWA3D,extremePointsFronts,3000,29,24,2500,0.5857990545530573
RWA3D,extremePointsFronts,3000,29,25,2600,0.5857990545530573
RWA3D,extremePointsFronts,3000,29,26,2700,0.5858173470412446
RWA3D,extremePointsFronts,3000,29,27,2800,0.5858173470412446
RWA3D,extremePointsFronts,3000,29,28,2900,0.5858173470412446
RWA3D,extremePointsFronts,3000,29,29,3000,0.5858173470412446
RWA3D,extremePointsFronts,3000,30,0,100,0.5847778670439566
RWA3D,extremePointsFronts,3000,30,1,200,0.5853111143858715
RWA3D,extremePointsFronts,3000,30,2,300,0.5853111143858715
RWA3D,extremePointsFronts,3000,30,3,400,0.5853707120992452
RWA3D,extremePointsFronts,3000,30,4,500,0.5853720769108288
RWA3D,extremePointsFronts,3000,30,5,600,0.5855160242181512
RWA3D,extremePointsFronts,3000,30,6,700,0.5855160242181512
RWA3D,extremePointsFronts,3000,30,7,800,0.5855436964090114
RWA3D,extremePointsFronts,3000,30,8,900,0.5856848904471638
RWA3D,extremePointsFronts,3000,30,9,1000,0.5856848904471638
RWA3D,extremePointsFronts,3000,30,10,1100,0.5856848904471638
RWA3D,extremePointsFronts,3000,30,11,1200,0.5856896289803065
RWA3D,extremePointsFronts,3000,30,12,1300,0.5856896289803065
RWA3D,extremePointsFronts,3000,30,13,1400,0.5857955158012661
RWA3D,extremePointsFronts,3000,30,14,1500,0.5857955158012661
RWA3D,extremePointsFronts,3000,30,15,1600,0.5857955158012661
RWA3D,extremePointsFronts,3000,30,16,1700,0.5857955158012661
RWA3D,extremePointsFronts,3000,30,17,1800,0.5857955158012661
RWA3D,extremePointsFronts,3000,30,18,1900,0.5857955158012661
RWA3D,extremePointsFronts,3000,30,19,2000,0.585803530866658
RWA3D,extremePointsFronts,3000,30,20,2100,0.585803530866658
RWA3D,extremePointsFronts,3000,30,21,2200,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,22,2300,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,23,2400,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,24,2500,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,25,2600,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,26,2700,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,27,2800,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,28,2900,0.5858339364271518
RWA3D,extremePointsFronts,3000,30,29,3000,0.5858642425470572
RWA3D,extremePointsFronts,5000,1,0,100,0.5842953786437031
RWA3D,extremePointsFronts,5000,1,1,200,0.5845872510374969
RWA3D,extremePointsFronts,5000,1,2,300,0.584959268725736
RWA3D,extremePointsFronts,5000,1,3,400,0.585188690289726
RWA3D,extremePointsFronts,5000,1,4,500,0.5854779003989945
RWA3D,extremePointsFronts,5000,1,5,600,0.5854779003989945
RWA3D,extremePointsFronts,5000,1,6,700,0.5855383490276829
RWA3D,extremePointsFronts,5000,1,7,800,0.5856796827915606
RWA3D,extremePointsFronts,5000,1,8,900,0.5857302124898226
RWA3D,extremePointsFronts,5000,1,9,1000,0.5857302124898226
RWA3D,extremePointsFronts,5000,1,10,1100,0.5857997782502266
RWA3D,extremePointsFronts,5000,1,11,1200,0.5857997782502266
RWA3D,extremePointsFronts,5000,1,12,1300,0.5858518481914743
RWA3D,extremePointsFronts,5000,1,13,1400,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,14,1500,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,15,1600,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,16,1700,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,17,1800,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,18,1900,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,19,2000,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,20,2100,0.5858968633719831
RWA3D,extremePointsFronts,5000,1,21,2200,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,22,2300,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,23,2400,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,24,2500,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,25,2600,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,26,2700,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,27,2800,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,28,2900,0.5859194134456683
RWA3D,extremePointsFronts,5000,1,29,3000,0.5859194134456683
RWA3D,extremePointsFronts,5000,2,0,100,0.5842727124171979
RWA3D,extremePointsFronts,5000,2,1,200,0.5845030546105042
RWA3D,extremePointsFronts,5000,2,2,300,0.5851512336695667
RWA3D,extremePointsFronts,5000,2,3,400,0.5851512336695667
RWA3D,extremePointsFronts,5000,2,4,500,0.5853729653557395
RWA3D,extremePointsFronts,5000,2,5,600,0.5853729653557395
RWA3D,extremePointsFronts,5000,2,6,700,0.5855443192768076
RWA3D,extremePointsFronts,5000,2,7,800,0.5856937157124982
RWA3D,extremePointsFronts,5000,2,8,900,0.5856937157124982
RWA3D,extremePointsFronts,5000,2,9,1000,0.5856937157124982
RWA3D,extremePointsFronts,5000,2,10,1100,0.5856937157124982
RWA3D,extremePointsFronts,5000,2,11,1200,0.5857318946302162
RWA3D,extremePointsFronts,5000,2,12,1300,0.5857669294560521
RWA3D,extremePointsFronts,5000,2,13,1400,0.5857669294560521
RWA3D,extremePointsFronts,5000,2,14,1500,0.5857669294560521
RWA3D,extremePointsFronts,5000,2,15,1600,0.5857669294560521
RWA3D,extremePointsFronts,5000,2,16,1700,0.5857871480091906
RWA3D,extremePointsFronts,5000,2,17,1800,0.5857871480091906
RWA3D,extremePointsFronts,5000,2,18,1900,0.5857871480091906
RWA3D,extremePointsFronts,5000,2,19,2000,0.5857871480091906
RWA3D,extremePointsFronts,5000,2,20,2100,0.5857901158219824
RWA3D,extremePointsFronts,5000,2,21,2200,0.5858236882000695
RWA3D,extremePointsFronts,5000,2,22,2300,0.5858236882000695
RWA3D,extremePointsFronts,5000,2,23,2400,0.5858236882000695
RWA3D,extremePointsFronts,5000,2,24,2500,0.5858236882000695
RWA3D,extremePointsFronts,5000,2,25,2600,0.5858236882000695
RWA3D,extremePointsFronts,5000,2,26,2700,0.5858959820749241
RWA3D,extremePointsFronts,5000,2,27,2800,0.5858959820749241
RWA3D,extremePointsFronts,5000,2,28,2900,0.5858959820749241
RWA3D,extremePointsFronts,5000,2,29,3000,0.5858959820749241
RWA3D,extremePointsFronts,5000,3,0,100,0.5841279652850577
RWA3D,extremePointsFronts,5000,3,1,200,0.5847752101780785
RWA3D,extremePointsFronts,5000,3,2,300,0.5851791862150283
RWA3D,extremePointsFronts,5000,3,3,400,0.5854495971479486
RWA3D,extremePointsFronts,5000,3,4,500,0.5854601136433435
RWA3D,extremePointsFronts,5000,3,5,600,0.5856568673683743
RWA3D,extremePointsFronts,5000,3,6,700,0.5856568673683743
RWA3D,extremePointsFronts,5000,3,7,800,0.5856603014242262
RWA3D,extremePointsFronts,5000,3,8,900,0.585726694564051
RWA3D,extremePointsFronts,5000,3,9,1000,0.585726694564051
RWA3D,extremePointsFronts,5000,3,10,1100,0.5857690476491563
RWA3D,extremePointsFronts,5000,3,11,1200,0.585786012864959
RWA3D,extremePointsFronts,5000,3,12,1300,0.585786012864959
RWA3D,extremePointsFronts,5000,3,13,1400,0.585786012864959
RWA3D,extremePointsFronts,5000,3,14,1500,0.585813756196138
RWA3D,extremePointsFronts,5000,3,15,1600,0.585813756196138
RWA3D,extremePointsFronts,5000,3,16,1700,0.585813756196138
RWA3D,extremePointsFronts,5000,3,17,1800,0.5858335827189053
RWA3D,extremePointsFronts,5000,3,18,1900,0.5858425923666837
RWA3D,extremePointsFronts,5000,3,19,2000,0.5858425923666837
RWA3D,extremePointsFronts,5000,3,20,2100,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,21,2200,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,22,2300,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,23,2400,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,24,2500,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,25,2600,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,26,2700,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,27,2800,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,28,2900,0.5858689754746869
RWA3D,extremePointsFronts,5000,3,29,3000,0.5858689754746869
RWA3D,extremePointsFronts,5000,4,0,100,0.5838322132245036
RWA3D,extremePointsFronts,5000,4,1,200,0.5838322132245036
RWA3D,extremePointsFronts,5000,4,2,300,0.5853942036899344
RWA3D,extremePointsFronts,5000,4,3,400,0.5853942036899344
RWA3D,extremePointsFronts,5000,4,4,500,0.5855849757289452
RWA3D,extremePointsFronts,5000,4,5,600,0.5856501866470182
RWA3D,extremePointsFronts,5000,4,6,700,0.5857551659048345
RWA3D,extremePointsFronts,5000,4,7,800,0.5857608070077016
RWA3D,extremePointsFronts,5000,4,8,900,0.5857608070077016
RWA3D,extremePointsFronts,5000,4,9,1000,0.5857608070077016
RWA3D,extremePointsFronts,5000,4,10,1100,0.5857838608815001
RWA3D,extremePointsFronts,5000,4,11,1200,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,12,1300,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,13,1400,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,14,1500,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,15,1600,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,16,1700,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,17,1800,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,18,1900,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,19,2000,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,20,2100,0.5858182598837379
RWA3D,extremePointsFronts,5000,4,21,2200,0.5858283432551238
RWA3D,extremePointsFronts,5000,4,22,2300,0.5858405307892544
RWA3D,extremePointsFronts,5000,4,23,2400,0.5858767782327704
RWA3D,extremePointsFronts,5000,4,24,2500,0.5858767782327704
RWA3D,extremePointsFronts,5000,4,25,2600,0.5858767782327704
RWA3D,extremePointsFronts,5000,4,26,2700,0.5858767782327704
RWA3D,extremePointsFronts,5000,4,27,2800,0.5858767782327704
RWA3D,extremePointsFronts,5000,4,28,2900,0.5858767782327704
RWA3D,extremePointsFronts,5000,4,29,3000,0.5858767782327704
RWA3D,extremePointsFronts,5000,5,0,100,0.5836152588981037
RWA3D,extremePointsFronts,5000,5,1,200,0.5845119358971355
RWA3D,extremePointsFronts,5000,5,2,300,0.585047144512297
RWA3D,extremePointsFronts,5000,5,3,400,0.5854958277903337
RWA3D,extremePointsFronts,5000,5,4,500,0.5854958277903337
RWA3D,extremePointsFronts,5000,5,5,600,0.5855937814076112
RWA3D,extremePointsFronts,5000,5,6,700,0.5856474642608849
RWA3D,extremePointsFronts,5000,5,7,800,0.5857373670173768
RWA3D,extremePointsFronts,5000,5,8,900,0.5857373670173768
RWA3D,extremePointsFronts,5000,5,9,1000,0.5857373670173768
RWA3D,extremePointsFronts,5000,5,10,1100,0.5857656313343472
RWA3D,extremePointsFronts,5000,5,11,1200,0.5857919513203766
RWA3D,extremePointsFronts,5000,5,12,1300,0.5858797686859579
RWA3D,extremePointsFronts,5000,5,13,1400,0.5858797686859579
RWA3D,extremePointsFronts,5000,5,14,1500,0.5858797686859579
RWA3D,extremePointsFronts,5000,5,15,1600,0.5858797686859579
RWA3D,extremePointsFronts,5000,5,16,1700,0.5858797686859579
RWA3D,extremePointsFronts,5000,5,17,1800,0.5858797686859579
RWA3D,extremePointsFronts,5000,5,18,1900,0.5858797686859579
RWA3D,extremePointsFronts,5000,5,19,2000,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,20,2100,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,21,2200,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,22,2300,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,23,2400,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,24,2500,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,25,2600,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,26,2700,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,27,2800,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,28,2900,0.5859876839279474
RWA3D,extremePointsFronts,5000,5,29,3000,0.5859876839279474
RWA3D,extremePointsFronts,5000,6,0,100,0.5835168520310791
RWA3D,extremePointsFronts,5000,6,1,200,0.5846694518837571
RWA3D,extremePointsFronts,5000,6,2,300,0.5854905973076289
RWA3D,extremePointsFronts,5000,6,3,400,0.5855716522856896
RWA3D,extremePointsFronts,5000,6,4,500,0.5857244133671556
RWA3D,extremePointsFronts,5000,6,5,600,0.5857244133671556
RWA3D,extremePointsFronts,5000,6,6,700,0.5857244133671556
RWA3D,extremePointsFronts,5000,6,7,800,0.5857313985366345
RWA3D,extremePointsFronts,5000,6,8,900,0.585736807664575
RWA3D,extremePointsFronts,5000,6,9,1000,0.5858208340265009
RWA3D,extremePointsFronts,5000,6,10,1100,0.5858887892925934
RWA3D,extremePointsFronts,5000,6,11,1200,0.5858887892925934
RWA3D,extremePointsFronts,5000,6,12,1300,0.5858887892925934
RWA3D,extremePointsFronts,5000,6,13,1400,0.5858912422864138
RWA3D,extremePointsFronts,5000,6,14,1500,0.5858912422864138
RWA3D,extremePointsFronts,5000,6,15,1600,0.5858977200638401
RWA3D,extremePointsFronts,5000,6,16,1700,0.5858977200638401
RWA3D,extremePointsFronts,5000,6,17,1800,0.5858977200638401
RWA3D,extremePointsFronts,5000,6,18,1900,0.5859007823460357
RWA3D,extremePointsFronts,5000,6,19,2000,0.5859007823460357
RWA3D,extremePointsFronts,5000,6,20,2100,0.5859007823460357
RWA3D,extremePointsFronts,5000,6,21,2200,0.5859081959470208
RWA3D,extremePointsFronts,5000,6,22,2300,0.5859081959470208
RWA3D,extremePointsFronts,5000,6,23,2400,0.5859158535349949
RWA3D,extremePointsFronts,5000,6,24,2500,0.5859158535349949
RWA3D,extremePointsFronts,5000,6,25,2600,0.5859158535349949
RWA3D,extremePointsFronts,5000,6,26,2700,0.5859158535349949
RWA3D,extremePointsFronts,5000,6,27,2800,0.5859165509851135
RWA3D,extremePointsFronts,5000,6,28,2900,0.5859165509851135
RWA3D,extremePointsFronts,5000,6,29,3000,0.5859316824936103
RWA3D,extremePointsFronts,5000,7,0,100,0.5837237067013689
RWA3D,extremePointsFronts,5000,7,1,200,0.5848329431512472
RWA3D,extremePointsFronts,5000,7,2,300,0.5853187857451553
RWA3D,extremePointsFronts,5000,7,3,400,0.5853769692785302
RWA3D,extremePointsFronts,5000,7,4,500,0.5854039718211935
RWA3D,extremePointsFronts,5000,7,5,600,0.5855111544741818
RWA3D,extremePointsFronts,5000,7,6,700,0.5855469603517416
RWA3D,extremePointsFronts,5000,7,7,800,0.5856398901225933
RWA3D,extremePointsFronts,5000,7,8,900,0.5858203361297939
RWA3D,extremePointsFronts,5000,7,9,1000,0.5858203361297939
RWA3D,extremePointsFronts,5000,7,10,1100,0.5858203361297939
RWA3D,extremePointsFronts,5000,7,11,1200,0.5858450749820046
RWA3D,extremePointsFronts,5000,7,12,1300,0.5858450749820046
RWA3D,extremePointsFronts,5000,7,13,1400,0.5859168413292825
RWA3D,extremePointsFronts,5000,7,14,1500,0.5859168413292825
RWA3D,extremePointsFronts,5000,7,15,1600,0.5859458187508468
RWA3D,extremePointsFronts,5000,7,16,1700,0.5859458187508468
RWA3D,extremePointsFronts,5000,7,17,1800,0.5859458187508468
RWA3D,extremePointsFronts,5000,7,18,1900,0.5859458187508468
RWA3D,extremePointsFronts,5000,7,19,2000,0.5859703461150748
RWA3D,extremePointsFronts,5000,7,20,2100,0.5859703461150748
RWA3D,extremePointsFronts,5000,7,21,2200,0.5859703461150748
RWA3D,extremePointsFronts,5000,7,22,2300,0.5859703461150748
RWA3D,extremePointsFronts,5000,7,23,2400,0.5859703461150748
RWA3D,extremePointsFronts,5000,7,24,2500,0.5859775600626073
RWA3D,extremePointsFronts,5000,7,25,2600,0.5859775600626073
RWA3D,extremePointsFronts,5000,7,26,2700,0.5859993698435643
RWA3D,extremePointsFronts,5000,7,27,2800,0.5859993698435643
RWA3D,extremePointsFronts,5000,7,28,2900,0.5859993698435643
RWA3D,extremePointsFronts,5000,7,29,3000,0.5859993698435643
RWA3D,extremePointsFronts,5000,8,0,100,0.5844300498990659
RWA3D,extremePointsFronts,5000,8,1,200,0.5849756181556784
RWA3D,extremePointsFronts,5000,8,2,300,0.5853322543968382
RWA3D,extremePointsFronts,5000,8,3,400,0.5855008208875789
RWA3D,extremePointsFronts,5000,8,4,500,0.5855303006107726
RWA3D,extremePointsFronts,5000,8,5,600,0.5855303006107726
RWA3D,extremePointsFronts,5000,8,6,700,0.5855719863593597
RWA3D,extremePointsFronts,5000,8,7,800,0.5855719863593597
RWA3D,extremePointsFronts,5000,8,8,900,0.5856198573525248
RWA3D,extremePointsFronts,5000,8,9,1000,0.5856198573525248
RWA3D,extremePointsFronts,5000,8,10,1100,0.585633817770279
RWA3D,extremePointsFronts,5000,8,11,1200,0.585633817770279
RWA3D,extremePointsFronts,5000,8,12,1300,0.585633817770279
RWA3D,extremePointsFronts,5000,8,13,1400,0.5857224930563659
RWA3D,extremePointsFronts,5000,8,14,1500,0.5857224930563659
RWA3D,extremePointsFronts,5000,8,15,1600,0.5857224930563659
RWA3D,extremePointsFronts,5000,8,16,1700,0.5857248406030245
RWA3D,extremePointsFronts,5000,8,17,1800,0.5857276319762478
RWA3D,extremePointsFronts,5000,8,18,1900,0.5857313887158017
RWA3D,extremePointsFronts,5000,8,19,2000,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,20,2100,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,21,2200,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,22,2300,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,23,2400,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,24,2500,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,25,2600,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,26,2700,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,27,2800,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,28,2900,0.5857529162614046
RWA3D,extremePointsFronts,5000,8,29,3000,0.5857529162614046
RWA3D,extremePointsFronts,5000,9,0,100,0.5836175539074037
RWA3D,extremePointsFronts,5000,9,1,200,0.5851652354204461
RWA3D,extremePointsFronts,5000,9,2,300,0.5851652354204461
RWA3D,extremePointsFronts,5000,9,3,400,0.5854258438148765
RWA3D,extremePointsFronts,5000,9,4,500,0.5855941001473949
RWA3D,extremePointsFronts,5000,9,5,600,0.5855941001473949
RWA3D,extremePointsFronts,5000,9,6,700,0.585632863873198
RWA3D,extremePointsFronts,5000,9,7,800,0.5857003556471665
RWA3D,extremePointsFronts,5000,9,8,900,0.5857003556471665
RWA3D,extremePointsFronts,5000,9,9,1000,0.5857440108070215
RWA3D,extremePointsFronts,5000,9,10,1100,0.5857440108070215
RWA3D,extremePointsFronts,5000,9,11,1200,0.5858307127948573
RWA3D,extremePointsFronts,5000,9,12,1300,0.5858307127948573
RWA3D,extremePointsFronts,5000,9,13,1400,0.5858307127948573
RWA3D,extremePointsFronts,5000,9,14,1500,0.5858307127948573
RWA3D,extremePointsFronts,5000,9,15,1600,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,16,1700,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,17,1800,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,18,1900,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,19,2000,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,20,2100,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,21,2200,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,22,2300,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,23,2400,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,24,2500,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,25,2600,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,26,2700,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,27,2800,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,28,2900,0.5858382297315149
RWA3D,extremePointsFronts,5000,9,29,3000,0.5858382297315149
RWA3D,extremePointsFronts,5000,10,0,100,0.5842469956698775
RWA3D,extremePointsFronts,5000,10,1,200,0.5854361776412269
RWA3D,extremePointsFronts,5000,10,2,300,0.5854361776412269
RWA3D,extremePointsFronts,5000,10,3,400,0.5856221185048266
RWA3D,extremePointsFronts,5000,10,4,500,0.5857961779896451
RWA3D,extremePointsFronts,5000,10,5,600,0.5857961779896451
RWA3D,extremePointsFronts,5000,10,6,700,0.5858348726847122
RWA3D,extremePointsFronts,5000,10,7,800,0.5858348726847122
RWA3D,extremePointsFronts,5000,10,8,900,0.5858348726847122
RWA3D,extremePointsFronts,5000,10,9,1000,0.5858348726847122
RWA3D,extremePointsFronts,5000,10,10,1100,0.5858445648374581
RWA3D,extremePointsFronts,5000,10,11,1200,0.5858445648374581
RWA3D,extremePointsFronts,5000,10,12,1300,0.5858445648374581
RWA3D,extremePointsFronts,5000,10,13,1400,0.5858445648374581
RWA3D,extremePointsFronts,5000,10,14,1500,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,15,1600,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,16,1700,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,17,1800,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,18,1900,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,19,2000,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,20,2100,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,21,2200,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,22,2300,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,23,2400,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,24,2500,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,25,2600,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,26,2700,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,27,2800,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,28,2900,0.5859091325738784
RWA3D,extremePointsFronts,5000,10,29,3000,0.5859091325738784
RWA3D,extremePointsFronts,5000,11,0,100,0.5842675662410196
RWA3D,extremePointsFronts,5000,11,1,200,0.5851911962104426
RWA3D,extremePointsFronts,5000,11,2,300,0.5853701321405448
RWA3D,extremePointsFronts,5000,11,3,400,0.5854623703850167
RWA3D,extremePointsFronts,5000,11,4,500,0.5855203388431898
RWA3D,extremePointsFronts,5000,11,5,600,0.5855203388431898
RWA3D,extremePointsFronts,5000,11,6,700,0.5855872327678201
RWA3D,extremePointsFronts,5000,11,7,800,0.5856569725552591
RWA3D,extremePointsFronts,5000,11,8,900,0.5856569725552591
RWA3D,extremePointsFronts,5000,11,9,1000,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,10,1100,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,11,1200,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,12,1300,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,13,1400,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,14,1500,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,15,1600,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,16,1700,0.5857947910894271
RWA3D,extremePointsFronts,5000,11,17,1800,0.585843929111214
RWA3D,extremePointsFronts,5000,11,18,1900,0.585843929111214
RWA3D,extremePointsFronts,5000,11,19,2000,0.585843929111214
RWA3D,extremePointsFronts,5000,11,20,2100,0.585843929111214
RWA3D,extremePointsFronts,5000,11,21,2200,0.585883759875007
RWA3D,extremePointsFronts,5000,11,22,2300,0.585883759875007
RWA3D,extremePointsFronts,5000,11,23,2400,0.585883759875007
RWA3D,extremePointsFronts,5000,11,24,2500,0.5859140042251321
RWA3D,extremePointsFronts,5000,11,25,2600,0.5859140042251321
RWA3D,extremePointsFronts,5000,11,26,2700,0.5859140042251321
RWA3D,extremePointsFronts,5000,11,27,2800,0.5859140042251321
RWA3D,extremePointsFronts,5000,11,28,2900,0.5859140042251321
RWA3D,extremePointsFronts,5000,11,29,3000,0.5859140042251321
RWA3D,extremePointsFronts,5000,12,0,100,0.5842251059835196
RWA3D,extremePointsFronts,5000,12,1,200,0.5849692438547187
RWA3D,extremePointsFronts,5000,12,2,300,0.5850583390585377
RWA3D,extremePointsFronts,5000,12,3,400,0.5854172521057311
RWA3D,extremePointsFronts,5000,12,4,500,0.5855805938992049
RWA3D,extremePointsFronts,5000,12,5,600,0.5855805938992049
RWA3D,extremePointsFronts,5000,12,6,700,0.5856244893928767
RWA3D,extremePointsFronts,5000,12,7,800,0.5858195774408824
RWA3D,extremePointsFronts,5000,12,8,900,0.5858195774408824
RWA3D,extremePointsFronts,5000,12,9,1000,0.5858241897048377
RWA3D,extremePointsFronts,5000,12,10,1100,0.5858241897048377
RWA3D,extremePointsFronts,5000,12,11,1200,0.5858241897048377
RWA3D,extremePointsFronts,5000,12,12,1300,0.5858449216798876
RWA3D,extremePointsFronts,5000,12,13,1400,0.5858449216798876
RWA3D,extremePointsFronts,5000,12,14,1500,0.5858449216798876
RWA3D,extremePointsFronts,5000,12,15,1600,0.5858449216798876
RWA3D,extremePointsFronts,5000,12,16,1700,0.5858799273744516
RWA3D,extremePointsFronts,5000,12,17,1800,0.5859358410455019
RWA3D,extremePointsFronts,5000,12,18,1900,0.5859358410455019
